,kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
449,3342970,K00800.01,Kepler-234 b,291.65353,0.0,19h26m36.85s,38.494659000000006,0.0,+38d29m40.8s,16.007,,15.482999999999999,,15.341,,15.262,,14.387,0.027999999999999997,14.104000000000001,0.036000000000000004,14.065,0.069,15.540999999999999,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),71.4,,1.23,170.0365,0.0016,-0.0016,0,,,,,,3.2,1.4,-1.4,0.039,,,0.767,0.1,-0.1,3.1265,,,,,,888,,,2.711482,1.4999999999999999e-05,-1.4999999999999999e-05,0.029830000000000002,0.00053,-0.00053,4.63,0.69,-0.69,80.21,,,1372.0,,,6157.0,135.0,-135.0,4.48,0.3,-0.3,,,,1.0,0.43,-0.43,1.09,0.11,-0.11,0.3,1.7,-1.7,Pinsonneault,0.092,19.4435677,6.6e-06,38.494565,7.6e-05,0.003,0.024,-0.022,0.018,-3e-06,1.1e-05,2.02e-05,8.3e-06,-0.07,0.12,0.048,0.084,0.08,0.11,-0.06,0.12,0.107,0.067,0.122,0.083,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455003.036,0.0016,-0.0016,,,,,,,,,,,,,
450,8150320,K00904.02,Kepler-55 b,285.16832999999997,0.0,19h00m40.40s,44.026459,0.0,+44d01m35.3s,16.82,,15.719000000000001,,15.35,,15.132,,13.97,0.031,13.359000000000002,0.03,13.289000000000001,0.049,15.790999999999999,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,5,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5759,1.5019,-0.7612,0.669,Mandel and Agol (2002 ApJ 580 171),19.2,,2.42,178.7506,0.006,-0.006,0,,,,,,1.56,0.18,-0.18,0.155,,,0.04,0.8,-0.8,5.6958,,,,,,739,,,27.95369,0.00035,-0.00035,0.0238,0.0027,-0.0027,38.0,19.0,-19.0,89.95,,,392.0,,,4509.0,64.0,-64.0,4.68,0.3,-0.3,,,,0.602,0.014,-0.014,0.631,0.016,-0.016,14.0,3.7,-3.7,Pinsonneault,0.163,19.0112,1.9e-05,44.02656,0.00021,-0.074,0.069,0.025,0.051,7.4e-05,3.5e-05,-2.5e-05,2.6000000000000002e-05,0.31,0.27,0.17,0.15,0.36,0.25,0.31,0.24,0.3,0.15,0.43,0.2,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455011.751,0.006,-0.006,,,,,,,,,,,,,
451,8150320,K00904.03,Kepler-55 c,285.16832999999997,0.0,19h00m40.40s,44.026459,0.0,+44d01m35.3s,16.82,,15.719000000000001,,15.35,,15.132,,13.97,0.031,13.359000000000002,0.03,13.289000000000001,0.049,15.790999999999999,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,5,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5759,1.5019,-0.7612,0.669,Mandel and Agol (2002 ApJ 580 171),21.4,,2.39,139.0215,0.0063,-0.0063,0,,,,,,1.77,0.21,-0.21,0.203,,,0.16,0.2,-0.2,6.474,,,,,,937,,,42.14334,0.00053,-0.00053,0.0269,0.0031,-0.0031,50.0,25.0,-25.0,89.95,,,343.0,,,4509.0,64.0,-64.0,4.68,0.3,-0.3,,,,0.602,0.014,-0.014,0.631,0.016,-0.016,14.0,3.7,-3.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454972.0209999997,0.0063,-0.0063,,,,,,,,,,,,,
452,5094751,K00123.02,Kepler-109 c,290.39273,0.0,19h21m34.26s,40.28487,0.0,+40d17m05.5s,12.735,,12.3,,12.206,,12.175,,11.314,0.019,11.046,0.016,11.001,0.017,12.365,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1342,0.1229,0.3093,0.4401,Mandel and Agol (2002 ApJ 580 171),126.9,,1.05,137.5738,0.0017,-0.0017,0,,,,,,2.71,0.34,-0.34,0.153,,,0.01,0.58,-0.58,6.4708,,,,,,362,,,21.222534,9.300000000000001e-05,-9.300000000000001e-05,0.01734,0.00016,-0.00016,25.5,2.4,-2.4,89.95,,,793.0,,,5871.0,44.0,-44.0,4.15,0.1,-0.1,,,,1.43,0.18,-0.18,1.057,0.044,-0.044,7.29,0.85,-0.85,SME,0.963,19.3595163,3.7e-06,40.284883,3.8e-05,0.002,0.013,-0.0001,0.009,-7e-07,2.3e-06,0.0,1.6e-06,-0.02,0.15,-0.09,0.2,0.09,0.2,-0.05,0.15,0.05,0.19,0.07,0.18,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454970.574,0.0017,-0.0017,,,,,,,,,,,,,
453,8150320,K00904.04,Kepler-55 e,285.16832999999997,0.0,19h00m40.40s,44.026459,0.0,+44d01m35.3s,16.82,,15.719000000000001,,15.35,,15.132,,13.97,0.031,13.359000000000002,0.03,13.289000000000001,0.049,15.790999999999999,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,5,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5759,1.5019,-0.7612,0.669,Mandel and Agol (2002 ApJ 580 171),26.1,,1.16,135.0461,0.0034,-0.0034,0,,,,,,1.34,0.16,-0.16,0.047,,,0.69,0.26,-0.26,2.2991,,,,,,436,,,4.617519000000001,3.7e-05,-3.7e-05,0.0203,0.0023,-0.0023,11.5,5.7,-5.7,86.52,,,712.0,,,4509.0,64.0,-64.0,4.68,0.3,-0.3,,,,0.602,0.014,-0.014,0.631,0.016,-0.016,14.0,3.7,-3.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454968.046,0.0034,-0.0034,,,,,,,,,,,,,
454,8150320,K00904.05,Kepler-55 f,285.16832999999997,0.0,19h00m40.40s,44.026459,0.0,+44d01m35.3s,16.82,,15.719000000000001,,15.35,,15.132,,13.97,0.031,13.359000000000002,0.03,13.289000000000001,0.049,15.790999999999999,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,5,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5759,1.5019,-0.7612,0.669,Mandel and Agol (2002 ApJ 580 171),22.7,,1.05,137.9159,0.0042,-0.0042,0,,,,,,1.67,0.18,-0.18,0.079,,,0.84,0.12,-0.12,2.3406,,,,,,572,,,10.198574,8.7e-05,-8.7e-05,0.0255,0.0027,-0.0027,19.6,9.7,-9.7,87.66,,,549.0,,,4509.0,64.0,-64.0,4.68,0.3,-0.3,,,,0.602,0.014,-0.014,0.631,0.016,-0.016,14.0,3.7,-3.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454970.9159999997,0.0042,-0.0042,,,,,,,,,,,,,
455,8180063,K00905.01,,296.50754,0.0,19h46m01.81s,44.036072,0.0,+44d02m09.9s,15.757,,15.24,,15.089,,15.014000000000001,,14.152999999999999,0.022000000000000002,13.808,0.031,13.757,0.045,15.289000000000001,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),129.3,,1.42,172.6976,0.0009,-0.0009,0,,,,,,4.87,0.96,-0.96,0.063,,,0.9477,0.1,-0.1,3.1661,,,,,,1778,,,5.795059999999999,1.4999999999999999e-05,-1.4999999999999999e-05,0.049339999999999995,0.0007700000000000001,-0.0007700000000000001,6.37,0.36,-0.36,81.36,,,988.0,,,5912.0,83.0,-83.0,4.53,0.3,-0.3,,,,0.91,0.18,-0.18,1.011,0.034,-0.034,0.3,2.7,-2.7,Pinsonneault,0.0,19.7672026,3.6e-06,44.036171,4.2e-05,0.101,0.013,-0.0058,0.01,-0.00018,1.1e-05,1.0300000000000001e-05,8.900000000000001e-06,1.497,0.053,0.346,0.071,1.536,0.054,1.463,0.058,0.327,0.059,1.499,0.058,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455005.6980000003,0.0009,-0.0009,,,,,,,,,,,,,
456,8226994,K00906.01,Kepler-250 c,289.59476,0.0,19h18m22.74s,44.141949,0.0,+44d08m31.0s,16.173,,15.329,,15.155,,14.994000000000002,,14.0,0.025,13.504000000000001,0.03,13.482999999999999,0.036000000000000004,15.46,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5463,1.2249,-0.479,0.5993,Mandel and Agol (2002 ApJ 580 171),51.2,,1.3,174.1343,0.0022,-0.0022,0,,,,,,2.3,1.4,-1.4,0.066,,,0.61,0.38,-0.38,2.6287,,,,,,850,,,7.156816,4.8e-05,-4.8e-05,0.0277,0.0025,-0.0025,17.2,7.6,-7.6,88.24,,,761.0,,,5099.0,135.0,-135.0,4.56,0.3,-0.3,,,,0.76,0.44,-0.44,0.753,0.085,-0.085,13.2,3.7,-3.7,Pinsonneault,0.794,19.306313,1.1e-05,44.14184,0.0001,-0.011,0.039,-0.006,0.025,1e-05,1.8e-05,5e-06,1.1e-05,-0.2,0.13,0.05,0.15,0.21,0.13,-0.24,0.13,-0.28,0.15,0.37,0.14,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455007.134,0.0022,-0.0022,,,,,,,,,,,,,
457,8226994,K00906.02,Kepler-250 d,289.59476,0.0,19h18m22.74s,44.141949,0.0,+44d08m31.0s,16.173,,15.329,,15.155,,14.994000000000002,,14.0,0.025,13.504000000000001,0.03,13.482999999999999,0.036000000000000004,15.46,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5463,1.2249,-0.479,0.5993,Mandel and Agol (2002 ApJ 580 171),26.4,,0.95,133.5464,0.0041,-0.0041,0,,,,,,2.5,1.5,-1.5,0.121,,,0.88,0.14,-0.14,2.2768,,,,,,768,,,17.648220000000002,0.00018999999999999998,-0.00018999999999999998,0.0304,0.0028,-0.0028,31.0,14.0,-14.0,88.24,,,562.0,,,5099.0,135.0,-135.0,4.56,0.3,-0.3,,,,0.76,0.44,-0.44,0.753,0.085,-0.085,13.2,3.7,-3.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454966.546,0.0041,-0.0041,,,,,,,,,,,,,
458,8226994,K00906.03,Kepler-250 b,289.59476,0.0,19h18m22.74s,44.141949,0.0,+44d08m31.0s,16.173,,15.329,,15.155,,14.994000000000002,,14.0,0.025,13.504000000000001,0.03,13.482999999999999,0.036000000000000004,15.46,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5463,1.2249,-0.479,0.5993,Mandel and Agol (2002 ApJ 580 171),15.0,,1.12,133.4101,0.009000000000000001,-0.009000000000000001,0,,,,,,0.99,0.59,-0.59,0.046,,,0.45,0.46,-0.46,2.3997,,,,,,169,,,4.147869999999999,0.00011,-0.00011,0.012,0.0013,-0.0013,12.0,5.3,-5.3,87.66,,,912.0,,,5099.0,135.0,-135.0,4.56,0.3,-0.3,,,,0.76,0.44,-0.44,0.753,0.085,-0.085,13.2,3.7,-3.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454966.41,0.009000000000000001,-0.009000000000000001,,,,,,,,,,,,,
459,8247638,K00907.01,Kepler-251 c,296.56622000000004,0.0,19h46m15.89s,44.105862,0.0,+44d06m21.1s,15.783,,15.187000000000001,,14.982999999999999,,14.89,,13.96,0.031,13.595999999999998,0.028999999999999998,13.632,0.042,15.222999999999999,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),56.3,,1.15,176.1179,0.0026,-0.0026,0,,,,,,3.6,1.6,-1.6,0.125,,,0.7979999999999999,0.1,-0.1,4.3213,,,,,,907,,,16.51395,0.00011999999999999999,-0.00011999999999999999,0.03058,0.0009199999999999999,-0.0009199999999999999,19.1,6.4,-6.4,87.66,,,765.0,,,5870.0,124.0,-124.0,4.34,0.3,-0.3,,,,1.09,0.47,-0.47,0.96,0.11,-0.11,7.9,2.7,-2.7,Pinsonneault,0.26899999999999996,19.7710789,6.8e-06,44.105829,8.3e-05,-0.016,0.024,0.012,0.02,1.8e-05,1.4000000000000001e-05,-1.4000000000000001e-05,1.1e-05,0.17,0.16,0.09,0.15,0.19,0.16,0.18,0.16,-0.07,0.14,0.19,0.15,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455009.1180000002,0.0026,-0.0026,,,,,,,,,,,,,
460,8247638,K00907.02,Kepler-251 d,296.56622000000004,0.0,19h46m15.89s,44.105862,0.0,+44d06m21.1s,15.783,,15.187000000000001,,14.982999999999999,,14.89,,13.96,0.031,13.595999999999998,0.028999999999999998,13.632,0.042,15.222999999999999,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,4,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.1673,0.1796,0.2876,0.434,Mandel and Agol (2002 ApJ 580 171),44.3,,1.25,190.3864,0.0035,-0.0035,0,,,,,,3.8,1.6,-1.6,0.187,,,0.8170000000000001,0.1,-0.1,5.0972,,,,,,981,,,30.132540000000002,0.00031,-0.00031,0.0321,0.001,-0.001,28.5,9.5,-9.5,88.24,,,625.0,,,5870.0,124.0,-124.0,4.34,0.3,-0.3,,,,1.09,0.47,-0.47,0.96,0.11,-0.11,7.9,2.7,-2.7,Pinsonneault,0.002,19.7710683,8.6e-06,44.10587,0.00011,-0.055,0.031,0.021,0.026,6.2e-05,1.8e-05,-2.4e-05,1.4000000000000001e-05,-0.02,0.14,-0.39,0.16,0.39,0.16,-0.02,0.13,-0.54,0.17,0.54,0.17,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455023.386,0.0035,-0.0035,,,,,,,,,,,,,
461,2584163,K01031.01,Kepler-754 b,293.25412,0.0,19h33m00.99s,37.846191,0.0,+37d50m46.3s,15.685,,15.115,,14.935,,14.833,,13.895,0.022000000000000002,13.565999999999999,0.027000000000000003,13.515999999999998,0.040999999999999995,15.16,,q1_q8_koi,Done,,CONFIRMED,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),16.3,,1.31,135.971,0.012,-0.012,0,,,,,,2.04,0.84,-0.84,0.11699999999999999,,,0.895,0.1,-0.1,6.3273,,,,,,313,,,14.55916,0.00047000000000000004,-0.00047000000000000004,0.01917,0.00099,-0.00099,8.6,3.3,-3.3,84.22,,,758.0,,,5952.0,118.0,-118.0,4.46,0.3,-0.3,,,,0.97,0.4,-0.4,1.0,0.091,-0.091,3.2,2.6,-2.6,Pinsonneault,0.22899999999999998,19.550318,3.8e-05,37.84578,0.00039,0.11,0.14,-0.033,0.093,-3.1e-05,1.9e-05,9e-06,1.3000000000000001e-05,0.56,0.66,-1.42,0.64,1.53,0.64,0.69,0.66,-1.5,0.65,1.65,0.65,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454968.971,0.012,-0.012,,,,,,,,,,,,,
462,8644288,K00137.03,Kepler-18 b,298.07944,0.0,19h52m19.07s,44.746319,0.0,+44d44m46.7s,14.16,,13.479000000000001,,13.287,,13.187000000000001,,12.189,0.031,11.873,0.025,11.755999999999998,0.019,13.549000000000001,,q1_q8_koi,Done,,CONFIRMED,NOT DISPOSITIONED,3,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.4517,0.9633,-0.3514,0.6285,Mandel and Agol (2002 ApJ 580 171),63.6,,1.27,133.5043,0.0016,-0.0016,0,,,,,,1.82,0.17,-0.17,0.044000000000000004,,,0.715,0.1,-0.1,2.1192,,,,,,303,,,3.5047610000000002,1.7e-05,-1.7e-05,0.01708,0.00037999999999999997,-0.00037999999999999997,9.2,1.3,-1.3,85.37,,,1120.0,,,5385.0,44.0,-44.0,4.43,0.1,-0.1,,,,0.978,0.087,-0.087,0.944,0.021,-0.021,8.5,3.6,-3.6,SME,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454966.504,0.0016,-0.0016,,,,,,,,,,,,,
463,2162635,K01032.01,,291.97754,0.0,19h27m54.61s,37.532551,0.0,+37d31m57.2s,14.715,,13.817,,13.497,,13.296,,12.204,0.022000000000000002,11.681,0.021,11.582,0.02,13.862,,q1_q8_koi,Done,,CANDIDATE,CANDIDATE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.5505,1.3104,-0.6193,0.6821,Mandel and Agol (2002 ApJ 580 171),71.5,,1.13,176.0876,0.0042,-0.0042,0,,,,,,25.4,3.0,-3.0,1.571,,,0.968,0.1,-0.1,25.2731,,,,,,4267,,,650.0,0.0,0.0,0.0924,0.0066,-0.0066,100.0,48.0,-48.0,89.38,,,280.0,,,5007.0,50.0,-50.0,3.72,0.1,-0.1,,,,2.52,0.24,-0.24,1.225,0.076,-0.076,5.7,1.2,-1.2,SPC,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455009.088,0.0042,-0.0042,,,,,,,,,,,,,
464,5899544,K01034.01,,297.82956,0.0,19h51m19.09s,41.141949,0.0,+41d08m31.0s,16.596,,15.89,,15.644,,15.512,,14.492,0.042,14.054,0.055,13.937999999999999,0.059000000000000004,15.929,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.4223,0.8247,-0.1473,0.5165,Mandel and Agol (2002 ApJ 580 171),329.0,,3.5,354.88867999999997,0.00025,-0.00025,0,,,,,,11.8,4.4,-4.4,0.027999999999999997,,,0.91,0.16,-0.16,1.9369999999999998,,,,,,11711,,,1.73942761,7.5e-07,-7.5e-07,0.1341,0.0055,-0.0055,3.7,0.15,-0.15,75.63,,,1234.0,,,5214.0,200.0,-200.0,4.6,0.3,-0.3,,,,0.81,0.3,-0.3,0.95,0.3,-0.3,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455187.889,0.00025,-0.00025,,,,,,,,,,,,,
465,5963222,K01035.01,,292.76434,0.0,19h31m03.44s,41.27528,0.0,+41d16m31.0s,13.581,,13.300999999999998,,13.245999999999999,,13.245,,12.300999999999998,0.035,12.04,0.031,12.014000000000001,0.028999999999999998,13.370999999999999,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.3786,-1.0559,1.0421,0.2969,Mandel and Agol (2002 ApJ 580 171),990.6,,2.4,133.32817,9e-05,-9e-05,0,,,,,,16.8,7.1,-7.1,0.025,,,0.8490000000000001,0.1,-0.1,2.7784,,,,,,7478,,,1.21726628,1.6e-07,-1.6e-07,0.09392,0.00021,-0.00021,1.9869999999999999,0.011000000000000001,-0.011000000000000001,64.74,,,2495.0,,,6987.0,131.0,-131.0,4.16,0.3,-0.3,,,,1.64,0.69,-0.69,1.42,0.17,-0.17,1.65,0.28,-0.28,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454966.328,9e-05,-9e-05,,,,,,,,,,,,,
466,5982353,K01036.01,,297.52545,0.0,19h50m06.11s,41.261841,0.0,+41d15m42.6s,11.435,,11.049000000000001,,10.978,,10.93,,10.073,0.021,9.843,0.022000000000000002,9.818999999999999,0.019,11.115,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),3841.8,,2.27,134.35398999999998,5e-05,-5e-05,0,,,,,,17.6,8.2,-8.2,0.14800000000000002,,,0.8390000000000001,0.1,-0.1,6.0399,,,,,,12697,,,19.5630939,1.3e-06,-1.3e-06,0.12247000000000001,5.9999999999999995e-05,-5.9999999999999995e-05,15.130999999999998,0.015,-0.015,87.09,,,818.0,,,6229.0,57.0,-57.0,4.25,0.3,-0.3,,,,1.31,0.62,-0.62,1.12,0.15,-0.15,4.01,0.98,-0.98,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454967.3540000003,5e-05,-5e-05,,,,,,,,,,,,,
467,6205468,K01037.01,,291.98337000000004,0.0,19h27m56.01s,41.555111,0.0,+41d33m18.4s,15.99,,15.459000000000001,,15.308,,15.242,,14.344000000000001,0.03,14.025,0.032,13.921,0.059000000000000004,15.513,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),407.2,,4.91,179.2962,0.0011,-0.0011,0,,,,,,5.9,1.2,-1.2,0.047,,,0.898,0.1,-0.1,10.2221,,,,,,2846,,,3.7228769,5.9e-06,-5.9e-06,0.060489999999999995,0.00032,-0.00032,1.361,0.019,-0.019,48.7,,,1132.0,,,5886.0,85.0,-85.0,4.54,0.3,-0.3,,,,0.89,0.18,-0.18,1.0,0.036,-0.036,0.3,2.8,-2.8,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455012.296,0.0011,-0.0011,,,,,,,,,,,,,
468,6153201,K01038.01,,299.26038,0.0,19h57m02.49s,41.420231,0.0,+41d25m12.8s,15.883,,15.373,,15.243,,15.15,,14.261,0.026000000000000002,14.012,0.036000000000000004,13.963,0.047,15.435,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0839,-0.0227,0.4269,0.3999,Mandel and Agol (2002 ApJ 580 171),254.9,,1.25,354.98475,0.00018999999999999998,-0.00018999999999999998,0,,,,,,30.0,12.0,-12.0,0.013000000000000001,,,1.3119999999999998,0.1,-0.1,2.7230000000000003,,,,,,3085,,,0.53030046,8.1e-07,-8.1e-07,0.3711,0.0055,-0.0055,1.46,0.057,-0.057,25.78,,,1985.0,,,5982.0,200.0,-200.0,4.72,0.3,-0.3,,,,0.74,0.3,-0.3,1.04,0.3,-0.3,,,,KIC,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455187.985,0.00018999999999999998,-0.00018999999999999998,,,,,,,,,,,,,
469,5802486,K01039.01,,295.16049,0.0,19h40m38.52s,41.0793,0.0,+41d04m45.5s,16.218,,15.605,,15.458,,15.29,,14.421,0.03,14.002,0.035,13.831,0.052000000000000005,15.686,,q1_q8_koi,Done,,NOT DISPOSITIONED,NOT DISPOSITIONED,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,-0.0005,-0.2177,0.5527,0.3773,Mandel and Agol (2002 ApJ 580 171),222.9,,2.07,177.92314,0.00035,-0.00035,0,,,,,,9.8,6.4,-6.4,0.021,,,1.0,0.33,-0.33,1.7832,,,,,,2509,,,1.07391863,6.1e-07,-6.1e-07,0.095,0.038,-0.038,1.48,0.62,-0.62,47.56,,,1768.0,,,5945.0,151.0,-151.0,4.48,0.3,-0.3,,,,0.95,0.49,-0.49,1.0,0.12,-0.12,2.4,2.7,-2.7,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2455010.923,0.00035,-0.00035,,,,,,,,,,,,,
470,5817553,K01040.01,,298.47424,0.0,19h53m53.82s,41.07589,0.0,+41d04m33.2s,14.467,,14.029000000000002,,13.915,,13.874,,13.025,0.023,12.790999999999999,0.022000000000000002,12.725,0.024,14.081,,q1_q8_koi,Done,,FALSE POSITIVE,FALSE POSITIVE,1,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.1324,-0.5219,0.7461,0.3361,Mandel and Agol (2002 ApJ 580 171),293.7,,3.69,136.4545,0.0007,-0.0007,0,,,,,,4.0,2.2,-2.2,0.053,,,0.34,0.74,-0.74,7.2339,,,,,,1461,,,4.2061023,4.2000000000000004e-06,-4.2000000000000004e-06,0.0345,0.0032,-0.0032,4.4,1.8,-1.8,85.37,,,1240.0,,,6303.0,106.0,-106.0,4.45,0.3,-0.3,,,,1.05,0.59,-0.59,1.14,0.15,-0.15,0.3,1.1,-1.1,Pinsonneault,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07,,,,q1_q8_koi,q1_q8_koi,2454969.454,0.0007,-0.0007,,,,,,,,,,,,,
